Parking_lot,yolo_car_count,date_time
IllerCreek,4.0,2020-06-03 07:08:00
IllerCreek,5.0,2020-06-03 07:19:00
IllerCreek,4.0,2020-06-03 07:30:00
IllerCreek,4.0,2020-06-03 07:41:00
IllerCreek,3.0,2020-06-03 07:52:00
IllerCreek,1.0,2020-06-03 08:03:00
IllerCreek,2.0,2020-06-03 08:14:00
IllerCreek,2.0,2020-06-03 08:25:00
IllerCreek,1.0,2020-06-03 08:36:00
IllerCreek,0.0,2020-06-03 08:57:00
IllerCreek,1.0,2020-06-03 09:07:00
IllerCreek,1.0,2020-06-03 09:17:00
IllerCreek,1.0,2020-06-03 09:27:00
IllerCreek,3.0,2020-06-03 09:37:00
IllerCreek,5.0,2020-06-03 09:47:00
IllerCreek,4.0,2020-06-03 09:57:00
IllerCreek,5.0,2020-06-03 10:07:00
IllerCreek,5.0,2020-06-03 10:17:00
IllerCreek,4.0,2020-06-03 10:27:00
IllerCreek,6.0,2020-06-03 10:37:00
IllerCreek,5.0,2020-06-03 10:47:00
IllerCreek,8.0,2020-06-03 10:57:00
IllerCreek,7.0,2020-06-03 11:07:00
IllerCreek,6.0,2020-06-03 11:17:00
IllerCreek,7.0,2020-06-03 11:27:00
IllerCreek,7.0,2020-06-03 11:37:00
IllerCreek,6.0,2020-06-03 11:48:00
IllerCreek,7.0,2020-06-03 11:58:00
IllerCreek,8.0,2020-06-03 12:08:00
IllerCreek,7.0,2020-06-03 12:18:00
IllerCreek,7.0,2020-06-03 12:29:00
IllerCreek,6.0,2020-06-03 12:39:00
IllerCreek,5.0,2020-06-03 12:49:00
IllerCreek,7.0,2020-06-03 12:59:00
IllerCreek,8.0,2020-06-03 13:09:00
IllerCreek,7.0,2020-06-03 13:19:00
IllerCreek,7.0,2020-06-03 13:29:00
IllerCreek,5.0,2020-06-03 13:39:00
IllerCreek,6.0,2020-06-03 13:49:00
IllerCreek,6.0,2020-06-03 13:59:00
IllerCreek,4.0,2020-06-03 14:09:00
IllerCreek,4.0,2020-06-03 14:29:00
IllerCreek,2.0,2020-06-03 14:40:00
IllerCreek,2.0,2020-06-03 14:50:00
IllerCreek,2.0,2020-06-03 15:00:00
IllerCreek,2.0,2020-06-03 15:10:00
IllerCreek,2.0,2020-06-03 15:20:00
IllerCreek,3.0,2020-06-03 15:30:00
IllerCreek,2.0,2020-06-03 15:40:00
IllerCreek,3.0,2020-06-03 15:50:00
IllerCreek,6.0,2020-06-03 16:00:00
IllerCreek,5.0,2020-06-03 16:10:00
IllerCreek,3.0,2020-06-03 16:20:00
IllerCreek,1.0,2020-06-03 16:30:00
IllerCreek,8.0,2020-06-03 16:40:00
IllerCreek,4.0,2020-06-03 16:50:00
IllerCreek,7.0,2020-06-03 17:00:00
IllerCreek,7.0,2020-06-03 17:10:00
IllerCreek,7.0,2020-06-03 17:20:00
AntoineW,4.0,2020-06-04 15:37:00
AntoineW,3.0,2020-06-04 19:43:00
AntoineW,0.0,2020-06-04 02:25:00
AntoineW,5.0,2020-06-04 17:30:00
AntoineW,1.0,2020-06-03 22:12:00
AntoineW,0.0,2020-06-04 04:36:00
AntoineW,6.0,2020-06-03 18:11:00
AntoineW,0.0,2020-06-04 08:35:00
AntoineW,0.0,2020-06-04 00:02:00
AntoineW,5.0,2020-06-03 18:31:00
AntoineW,1.0,2020-06-03 20:58:00
AntoineW,0.0,2020-06-04 07:51:00
AntoineW,7.0,2020-06-04 17:51:00
AntoineW,4.0,2020-06-04 14:57:00
AntoineW,3.0,2020-06-04 17:10:00
AntoineW,0.0,2020-06-04 06:46:00
AntoineW,1.0,2020-06-03 21:18:00
AntoineW,5.0,2020-06-04 16:07:00
AntoineW,4.0,2020-06-04 15:17:00
AntoineW,1.0,2020-06-04 20:26:00
AntoineW,4.0,2020-06-04 19:23:00
AntoineW,5.0,2020-06-04 15:57:00
AntoineW,0.0,2020-06-04 03:52:00
AntoineW,0.0,2020-06-03 23:08:00
AntoineW,8.0,2020-06-04 18:22:00
AntoineW,2.0,2020-06-04 14:17:00
AntoineW,9.0,2020-06-04 18:43:00
AntoineW,2.0,2020-06-04 14:37:00
AntoineW,0.0,2020-06-04 22:40:00
AntoineW,0.0,2020-06-04 08:02:00
AntoineW,1.0,2020-06-03 20:38:00
AntoineW,5.0,2020-06-03 18:51:00
AntoineW,2.0,2020-06-04 08:55:00
AntoineW,0.0,2020-06-04 21:11:00
AntoineW,0.0,2020-06-03 21:39:00
AntoineW,0.0,2020-06-04 23:57:00
AntoineW,5.0,2020-06-04 19:03:00
AntoineW,0.0,2020-06-04 05:20:00
AntoineW,1.0,2020-06-04 19:54:00
AntoineW,0.0,2020-06-04 03:09:00
AntoineW,0.0,2020-06-04 00:58:00
AntoineW,10.0,2020-06-04 18:33:00
AntoineW,0.0,2020-06-03 23:19:00
AntoineW,2.0,2020-06-04 17:00:00
AntoineW,2.0,2020-06-04 14:47:00
AntoineW,0.0,2020-06-04 04:47:00
AntoineW,5.0,2020-06-03 18:21:00
AntoineW,0.0,2020-06-03 20:48:00
AntoineW,7.0,2020-06-04 17:41:00
AntoineW,0.0,2020-06-04 08:25:00
AntoineW,0.0,2020-06-04 02:03:00
AntoineW,1.0,2020-06-04 20:37:00
AntoineW,5.0,2020-06-04 16:17:00
AntoineW,4.0,2020-06-04 15:07:00
AntoineW,1.0,2020-06-03 21:08:00
AntoineW,0.0,2020-06-04 01:52:00
AntoineW,0.0,2020-06-04 23:46:00
AntoineW,0.0,2020-06-04 05:31:00
AntoineW,1.0,2020-06-03 21:28:00
AntoineW,4.0,2020-06-04 15:27:00
AntoineW,6.0,2020-06-03 18:01:00
AntoineW,0.0,2020-06-04 02:58:00
AntoineW,0.0,2020-06-04 22:51:00
AntoineW,1.0,2020-06-04 17:20:00
AntoineW,0.0,2020-06-04 08:13:00
AntoineW,0.0,2020-06-04 21:00:00
AntoineW,0.0,2020-06-04 00:24:00
AntoineW,0.0,2020-06-04 08:45:00
AntoineW,0.0,2020-06-04 01:08:00
AntoineW,1.0,2020-06-03 20:28:00
AntoineW,5.0,2020-06-03 18:41:00
AntoineW,2.0,2020-06-04 14:27:00
AntoineW,6.0,2020-06-04 18:53:00
AntoineW,0.0,2020-06-04 03:19:00
AntoineW,5.0,2020-06-04 19:13:00
AntoineW,4.0,2020-06-04 15:47:00
AntoineW,0.0,2020-06-04 06:57:00
AntoineW,0.0,2020-06-04 02:14:00
AntoineW,3.0,2020-06-04 19:33:00
AntoineW,0.0,2020-06-03 22:23:00
AntoineW,2.0,2020-06-04 14:07:00
AntoineW,0.0,2020-06-04 07:40:00
AntoineW,0.0,2020-06-04 00:13:00
AntoineW,0.0,2020-06-04 21:21:00
AntoineW,0.0,2020-06-03 22:35:00
AntoineW,1.0,2020-06-03 19:34:00
AntoineW,0.0,2020-06-04 06:03:00
AntoineW,4.0,2020-06-04 09:26:00
AntoineW,1.0,2020-06-04 11:46:00
AntoineW,1.0,2020-06-04 13:57:00
AntoineW,0.0,2020-06-04 00:47:00
AntoineW,6.0,2020-06-04 10:06:00
AntoineW,0.0,2020-06-04 03:41:00
AntoineW,4.0,2020-06-04 10:26:00
AntoineW,8.0,2020-06-04 18:11:00
AntoineW,0.0,2020-06-04 21:43:00
AntoineW,0.0,2020-06-04 05:09:00
AntoineW,6.0,2020-06-03 17:30:00
AntoineW,0.0,2020-06-03 22:57:00
AntoineW,0.0,2020-06-04 06:35:00
AntoineW,1.0,2020-06-03 19:55:00
AntoineW,2.0,2020-06-04 09:06:00
AntoineW,0.0,2020-06-04 20:15:00
AntoineW,6.0,2020-06-03 19:02:00
AntoineW,0.0,2020-06-04 23:13:00
AntoineW,1.0,2020-06-03 20:06:00
AntoineW,5.0,2020-06-04 09:46:00
AntoineW,4.0,2020-06-04 11:26:00
AntoineW,0.0,2020-06-04 02:36:00
AntoineW,2.0,2020-06-04 12:36:00
AntoineW,0.0,2020-06-03 23:41:00
AntoineW,0.0,2020-06-04 01:30:00
AntoineW,0.0,2020-06-04 22:29:00
AntoineW,0.0,2020-06-04 07:19:00
AntoineW,0.0,2020-06-04 22:05:00
AntoineW,0.0,2020-06-03 22:01:00
AntoineW,0.0,2020-06-04 04:25:00
AntoineW,0.0,2020-06-04 21:54:00
AntoineW,1.0,2020-06-04 13:37:00
AntoineW,0.0,2020-06-03 21:50:00
AntoineW,6.0,2020-06-03 17:50:00
AntoineW,1.0,2020-06-04 13:17:00
AntoineW,4.0,2020-06-04 10:46:00
AntoineW,2.0,2020-06-04 16:38:00
AntoineW,0.0,2020-06-04 23:24:00
AntoineW,0.0,2020-06-04 05:53:00
AntoineW,0.0,2020-06-04 06:14:00
AntoineW,2.0,2020-06-04 12:57:00
AntoineW,2.0,2020-06-04 12:16:00
AntoineW,2.0,2020-06-04 11:06:00
AntoineW,0.0,2020-06-04 03:30:00
AntoineW,10.0,2020-06-04 18:01:00
AntoineW,4.0,2020-06-04 10:36:00
AntoineW,0.0,2020-06-04 00:36:00
AntoineW,1.0,2020-06-03 20:17:00
AntoineW,0.0,2020-06-04 06:25:00
AntoineW,4.0,2020-06-04 09:16:00
AntoineW,0.0,2020-06-04 07:08:00
AntoineW,0.0,2020-06-04 23:35:00
AntoineW,0.0,2020-06-04 05:42:00
AntoineW,0.0,2020-06-04 22:18:00
AntoineW,5.0,2020-06-04 09:36:00
AntoineW,1.0,2020-06-04 11:56:00
AntoineW,3.0,2020-06-04 12:46:00
AntoineW,1.0,2020-06-03 19:24:00
AntoineW,0.0,2020-06-04 21:32:00
AntoineW,4.0,2020-06-04 10:16:00
AntoineW,1.0,2020-06-04 13:47:00
AntoineW,0.0,2020-06-04 04:14:00
AntoineW,2.0,2020-06-04 10:56:00
AntoineW,4.0,2020-06-04 16:28:00
AntoineW,1.0,2020-06-04 13:07:00
AntoineW,0.0,2020-06-04 04:03:00
AntoineW,1.0,2020-06-04 20:49:00
AntoineW,6.0,2020-06-03 17:40:00
AntoineW,1.0,2020-06-04 12:06:00
AntoineW,4.0,2020-06-04 11:16:00
AntoineW,0.0,2020-06-04 01:41:00
AntoineW,0.0,2020-06-04 02:47:00
AntoineW,0.0,2020-06-03 23:30:00
AntoineW,0.0,2020-06-04 07:29:00
AntoineW,1.0,2020-06-03 19:44:00
AntoineW,0.0,2020-06-04 01:20:00
AntoineW,5.0,2020-06-03 19:13:00
AntoineW,1.0,2020-06-04 20:04:00
AntoineW,5.0,2020-06-04 09:56:00
AntoineW,3.0,2020-06-04 11:36:00
AntoineW,0.0,2020-06-04 23:02:00
AntoineW,1.0,2020-06-04 12:26:00
AntoineW,0.0,2020-06-03 23:51:00
AntoineW,0.0,2020-06-04 04:58:00
AntoineW,1.0,2020-06-04 13:27:00
AntoineW,2.0,2020-06-04 16:49:00
AntoineW,0.0,2020-06-03 22:46:00
StevensCreek,0.0,2020-06-04 15:37:00
StevensCreek,1.0,2020-06-04 19:43:00
StevensCreek,0.0,2020-06-04 02:25:00
StevensCreek,4.0,2020-06-04 17:30:00
StevensCreek,0.0,2020-06-03 22:12:00
StevensCreek,0.0,2020-06-04 04:36:00
StevensCreek,1.0,2020-06-03 18:11:00
StevensCreek,0.0,2020-06-04 08:35:00
StevensCreek,0.0,2020-06-04 00:02:00
StevensCreek,3.0,2020-06-03 18:31:00
StevensCreek,0.0,2020-06-03 20:58:00
StevensCreek,0.0,2020-06-04 07:51:00
StevensCreek,7.0,2020-06-04 17:51:00
StevensCreek,0.0,2020-06-04 14:57:00
StevensCreek,0.0,2020-06-04 06:46:00
StevensCreek,0.0,2020-06-03 21:18:00
StevensCreek,0.0,2020-06-04 16:07:00
StevensCreek,0.0,2020-06-04 15:17:00
StevensCreek,4.0,2020-06-04 20:26:00
StevensCreek,3.0,2020-06-04 19:23:00
StevensCreek,0.0,2020-06-04 15:57:00
StevensCreek,0.0,2020-06-04 03:52:00
StevensCreek,0.0,2020-06-03 23:08:00
StevensCreek,6.0,2020-06-04 18:22:00
StevensCreek,0.0,2020-06-04 14:17:00
StevensCreek,3.0,2020-06-04 18:43:00
StevensCreek,0.0,2020-06-04 14:37:00
StevensCreek,0.0,2020-06-04 22:40:00
StevensCreek,0.0,2020-06-04 08:02:00
StevensCreek,0.0,2020-06-03 20:38:00
StevensCreek,3.0,2020-06-03 18:51:00
StevensCreek,0.0,2020-06-04 08:55:00
StevensCreek,2.0,2020-06-04 21:11:00
StevensCreek,0.0,2020-06-03 21:39:00
StevensCreek,0.0,2020-06-04 23:57:00
StevensCreek,3.0,2020-06-04 19:03:00
StevensCreek,0.0,2020-06-04 05:20:00
StevensCreek,1.0,2020-06-04 19:54:00
StevensCreek,0.0,2020-06-04 03:09:00
StevensCreek,0.0,2020-06-04 00:58:00
StevensCreek,5.0,2020-06-04 18:33:00
StevensCreek,0.0,2020-06-03 23:19:00
StevensCreek,4.0,2020-06-04 17:00:00
StevensCreek,0.0,2020-06-04 14:47:00
StevensCreek,0.0,2020-06-04 04:47:00
StevensCreek,3.0,2020-06-03 18:21:00
StevensCreek,0.0,2020-06-03 20:48:00
StevensCreek,7.0,2020-06-04 17:41:00
StevensCreek,0.0,2020-06-04 08:25:00
StevensCreek,0.0,2020-06-04 02:03:00
StevensCreek,4.0,2020-06-04 20:37:00
StevensCreek,0.0,2020-06-04 16:17:00
StevensCreek,0.0,2020-06-04 15:07:00
StevensCreek,0.0,2020-06-03 21:08:00
StevensCreek,0.0,2020-06-04 01:52:00
StevensCreek,0.0,2020-06-04 23:46:00
StevensCreek,0.0,2020-06-04 05:31:00
StevensCreek,0.0,2020-06-03 21:28:00
StevensCreek,0.0,2020-06-04 15:27:00
StevensCreek,1.0,2020-06-03 18:01:00
StevensCreek,0.0,2020-06-04 02:58:00
StevensCreek,0.0,2020-06-04 22:51:00
StevensCreek,5.0,2020-06-04 17:20:00
StevensCreek,0.0,2020-06-04 08:13:00
StevensCreek,4.0,2020-06-04 21:00:00
StevensCreek,0.0,2020-06-04 00:24:00
StevensCreek,0.0,2020-06-04 08:45:00
StevensCreek,0.0,2020-06-04 01:08:00
StevensCreek,0.0,2020-06-03 20:28:00
StevensCreek,3.0,2020-06-03 18:41:00
StevensCreek,0.0,2020-06-04 14:27:00
StevensCreek,4.0,2020-06-04 18:53:00
StevensCreek,0.0,2020-06-04 03:19:00
StevensCreek,3.0,2020-06-04 19:13:00
StevensCreek,0.0,2020-06-04 15:47:00
StevensCreek,0.0,2020-06-04 06:57:00
StevensCreek,0.0,2020-06-04 02:14:00
StevensCreek,2.0,2020-06-04 19:33:00
StevensCreek,0.0,2020-06-03 22:23:00
StevensCreek,0.0,2020-06-04 14:07:00
StevensCreek,0.0,2020-06-04 07:40:00
StevensCreek,0.0,2020-06-04 00:13:00
StevensCreek,2.0,2020-06-04 21:21:00
StevensCreek,0.0,2020-06-03 22:35:00
StevensCreek,2.0,2020-06-03 19:34:00
StevensCreek,0.0,2020-06-04 06:03:00
StevensCreek,0.0,2020-06-04 09:26:00
StevensCreek,0.0,2020-06-04 11:46:00
StevensCreek,0.0,2020-06-04 13:57:00
StevensCreek,0.0,2020-06-04 00:47:00
StevensCreek,0.0,2020-06-04 10:06:00
StevensCreek,0.0,2020-06-04 03:41:00
StevensCreek,0.0,2020-06-04 10:26:00
StevensCreek,6.0,2020-06-04 18:11:00
StevensCreek,1.0,2020-06-04 21:43:00
StevensCreek,0.0,2020-06-04 05:09:00
StevensCreek,1.0,2020-06-03 17:30:00
StevensCreek,0.0,2020-06-03 22:57:00
StevensCreek,0.0,2020-06-04 06:35:00
StevensCreek,1.0,2020-06-03 19:55:00
StevensCreek,0.0,2020-06-04 09:06:00
StevensCreek,3.0,2020-06-04 20:15:00
StevensCreek,2.0,2020-06-03 19:02:00
StevensCreek,0.0,2020-06-04 23:13:00
StevensCreek,1.0,2020-06-03 20:06:00
StevensCreek,0.0,2020-06-04 09:46:00
StevensCreek,0.0,2020-06-04 11:26:00
StevensCreek,0.0,2020-06-04 02:36:00
StevensCreek,0.0,2020-06-04 12:36:00
StevensCreek,0.0,2020-06-03 23:41:00
StevensCreek,0.0,2020-06-04 01:30:00
StevensCreek,0.0,2020-06-04 22:29:00
StevensCreek,0.0,2020-06-04 07:19:00
StevensCreek,0.0,2020-06-04 22:05:00
StevensCreek,0.0,2020-06-03 22:01:00
StevensCreek,0.0,2020-06-04 04:25:00
StevensCreek,1.0,2020-06-04 21:54:00
StevensCreek,0.0,2020-06-04 13:37:00
StevensCreek,0.0,2020-06-03 21:50:00
StevensCreek,1.0,2020-06-03 17:50:00
StevensCreek,0.0,2020-06-04 13:17:00
StevensCreek,0.0,2020-06-04 10:46:00
StevensCreek,3.0,2020-06-04 16:38:00
StevensCreek,0.0,2020-06-04 23:24:00
StevensCreek,0.0,2020-06-04 05:53:00
StevensCreek,0.0,2020-06-04 06:14:00
StevensCreek,0.0,2020-06-04 12:57:00
StevensCreek,0.0,2020-06-04 12:16:00
StevensCreek,0.0,2020-06-04 11:06:00
StevensCreek,0.0,2020-06-04 03:30:00
StevensCreek,8.0,2020-06-04 18:01:00
StevensCreek,0.0,2020-06-04 10:36:00
StevensCreek,0.0,2020-06-04 00:36:00
StevensCreek,0.0,2020-06-03 20:17:00
StevensCreek,0.0,2020-06-04 06:25:00
StevensCreek,0.0,2020-06-04 09:16:00
StevensCreek,0.0,2020-06-04 07:08:00
StevensCreek,0.0,2020-06-04 23:35:00
StevensCreek,0.0,2020-06-04 05:42:00
StevensCreek,0.0,2020-06-04 22:18:00
StevensCreek,0.0,2020-06-04 09:36:00
StevensCreek,0.0,2020-06-04 11:56:00
StevensCreek,0.0,2020-06-04 12:46:00
StevensCreek,2.0,2020-06-03 19:24:00
StevensCreek,1.0,2020-06-04 21:32:00
StevensCreek,0.0,2020-06-04 10:16:00
StevensCreek,0.0,2020-06-04 13:47:00
StevensCreek,0.0,2020-06-04 04:14:00
StevensCreek,0.0,2020-06-04 10:56:00
StevensCreek,3.0,2020-06-04 16:28:00
StevensCreek,0.0,2020-06-04 13:07:00
StevensCreek,0.0,2020-06-04 04:03:00
StevensCreek,4.0,2020-06-04 20:49:00
StevensCreek,1.0,2020-06-03 17:40:00
StevensCreek,0.0,2020-06-04 12:06:00
StevensCreek,0.0,2020-06-04 11:16:00
StevensCreek,0.0,2020-06-04 01:41:00
StevensCreek,0.0,2020-06-04 02:47:00
StevensCreek,0.0,2020-06-03 23:30:00
StevensCreek,0.0,2020-06-04 07:29:00
StevensCreek,1.0,2020-06-03 19:44:00
StevensCreek,0.0,2020-06-04 01:20:00
StevensCreek,2.0,2020-06-03 19:13:00
StevensCreek,1.0,2020-06-04 20:04:00
StevensCreek,0.0,2020-06-04 09:56:00
StevensCreek,0.0,2020-06-04 11:36:00
StevensCreek,0.0,2020-06-04 23:02:00
StevensCreek,0.0,2020-06-04 12:26:00
StevensCreek,0.0,2020-06-03 23:51:00
StevensCreek,0.0,2020-06-04 04:58:00
StevensCreek,0.0,2020-06-04 13:27:00
StevensCreek,3.0,2020-06-04 16:49:00
StevensCreek,0.0,2020-06-03 22:46:00
IllerCreek,3.0,2020-06-04 15:37:00
IllerCreek,6.0,2020-06-04 19:43:00
IllerCreek,0.0,2020-06-04 02:25:00
IllerCreek,8.0,2020-06-04 17:30:00
IllerCreek,0.0,2020-06-03 22:12:00
IllerCreek,1.0,2020-06-04 04:36:00
IllerCreek,10.0,2020-06-03 18:11:00
IllerCreek,5.0,2020-06-04 08:35:00
IllerCreek,0.0,2020-06-04 00:02:00
IllerCreek,10.0,2020-06-03 18:31:00
IllerCreek,2.0,2020-06-03 20:58:00
IllerCreek,4.0,2020-06-04 07:51:00
IllerCreek,4.0,2020-06-04 17:51:00
IllerCreek,6.0,2020-06-04 14:57:00
IllerCreek,9.0,2020-06-04 17:10:00
IllerCreek,2.0,2020-06-04 06:46:00
IllerCreek,0.0,2020-06-03 21:18:00
IllerCreek,6.0,2020-06-04 16:07:00
IllerCreek,5.0,2020-06-04 15:17:00
IllerCreek,2.0,2020-06-04 20:26:00
IllerCreek,3.0,2020-06-04 19:23:00
IllerCreek,5.0,2020-06-04 15:57:00
IllerCreek,0.0,2020-06-04 03:52:00
IllerCreek,0.0,2020-06-03 23:08:00
IllerCreek,4.0,2020-06-04 18:22:00
IllerCreek,5.0,2020-06-04 14:17:00
IllerCreek,5.0,2020-06-04 18:43:00
IllerCreek,6.0,2020-06-04 14:37:00
IllerCreek,0.0,2020-06-04 22:40:00
IllerCreek,4.0,2020-06-04 08:02:00
IllerCreek,4.0,2020-06-03 20:38:00
IllerCreek,8.0,2020-06-03 18:51:00
IllerCreek,4.0,2020-06-04 08:55:00
IllerCreek,1.0,2020-06-04 21:11:00
IllerCreek,0.0,2020-06-03 21:39:00
IllerCreek,0.0,2020-06-04 23:57:00
IllerCreek,4.0,2020-06-04 19:03:00
IllerCreek,1.0,2020-06-04 05:20:00
IllerCreek,6.0,2020-06-04 19:54:00
IllerCreek,0.0,2020-06-04 03:09:00
IllerCreek,0.0,2020-06-04 00:58:00
IllerCreek,5.0,2020-06-04 18:33:00
IllerCreek,0.0,2020-06-03 23:19:00
IllerCreek,8.0,2020-06-04 17:00:00
IllerCreek,5.0,2020-06-04 14:47:00
IllerCreek,1.0,2020-06-04 04:47:00
IllerCreek,9.0,2020-06-03 18:21:00
IllerCreek,2.0,2020-06-03 20:48:00
IllerCreek,6.0,2020-06-04 17:41:00
IllerCreek,5.0,2020-06-04 08:25:00
IllerCreek,0.0,2020-06-04 02:03:00
IllerCreek,2.0,2020-06-04 20:37:00
IllerCreek,6.0,2020-06-04 16:17:00
IllerCreek,5.0,2020-06-04 15:07:00
IllerCreek,1.0,2020-06-03 21:08:00
IllerCreek,0.0,2020-06-04 01:52:00
IllerCreek,0.0,2020-06-04 23:46:00
IllerCreek,1.0,2020-06-04 05:31:00
IllerCreek,1.0,2020-06-03 21:28:00
IllerCreek,3.0,2020-06-04 15:27:00
IllerCreek,9.0,2020-06-03 18:01:00
IllerCreek,0.0,2020-06-04 02:58:00
IllerCreek,0.0,2020-06-04 22:51:00
IllerCreek,9.0,2020-06-04 17:20:00
IllerCreek,4.0,2020-06-04 08:13:00
IllerCreek,1.0,2020-06-04 21:00:00
IllerCreek,0.0,2020-06-04 00:24:00
IllerCreek,3.0,2020-06-04 08:45:00
IllerCreek,0.0,2020-06-04 01:08:00
IllerCreek,3.0,2020-06-03 20:28:00
IllerCreek,6.0,2020-06-03 18:41:00
IllerCreek,5.0,2020-06-04 14:27:00
IllerCreek,4.0,2020-06-04 18:53:00
IllerCreek,0.0,2020-06-04 03:19:00
IllerCreek,4.0,2020-06-04 19:13:00
IllerCreek,4.0,2020-06-04 15:47:00
IllerCreek,1.0,2020-06-04 06:57:00
IllerCreek,0.0,2020-06-04 02:14:00
IllerCreek,4.0,2020-06-04 19:33:00
IllerCreek,0.0,2020-06-03 22:23:00
IllerCreek,5.0,2020-06-04 14:07:00
IllerCreek,4.0,2020-06-04 07:40:00
IllerCreek,0.0,2020-06-04 00:13:00
IllerCreek,2.0,2020-06-04 21:21:00
IllerCreek,0.0,2020-06-03 22:35:00
IllerCreek,7.0,2020-06-03 19:34:00
IllerCreek,1.0,2020-06-04 06:03:00
IllerCreek,5.0,2020-06-04 09:26:00
IllerCreek,3.0,2020-06-04 11:46:00
IllerCreek,4.0,2020-06-04 13:57:00
IllerCreek,1.0,2020-06-04 00:47:00
IllerCreek,4.0,2020-06-04 10:06:00
IllerCreek,0.0,2020-06-04 03:41:00
IllerCreek,4.0,2020-06-04 10:26:00
IllerCreek,4.0,2020-06-04 18:11:00
IllerCreek,0.0,2020-06-04 21:43:00
IllerCreek,1.0,2020-06-04 05:09:00
IllerCreek,8.0,2020-06-03 17:30:00
IllerCreek,0.0,2020-06-03 22:57:00
IllerCreek,1.0,2020-06-04 06:35:00
IllerCreek,5.0,2020-06-03 19:55:00
IllerCreek,2.0,2020-06-04 09:06:00
IllerCreek,2.0,2020-06-04 20:15:00
IllerCreek,8.0,2020-06-03 19:02:00
IllerCreek,0.0,2020-06-04 23:13:00
IllerCreek,5.0,2020-06-03 20:06:00
IllerCreek,4.0,2020-06-04 09:46:00
IllerCreek,4.0,2020-06-04 11:26:00
IllerCreek,0.0,2020-06-04 02:36:00
IllerCreek,6.0,2020-06-04 12:36:00
IllerCreek,0.0,2020-06-03 23:41:00
IllerCreek,0.0,2020-06-04 01:30:00
IllerCreek,0.0,2020-06-04 22:29:00
IllerCreek,1.0,2020-06-04 07:19:00
IllerCreek,0.0,2020-06-04 22:05:00
IllerCreek,0.0,2020-06-03 22:01:00
IllerCreek,1.0,2020-06-04 04:25:00
IllerCreek,0.0,2020-06-04 21:54:00
IllerCreek,5.0,2020-06-04 13:37:00
IllerCreek,0.0,2020-06-03 21:50:00
IllerCreek,9.0,2020-06-03 17:50:00
IllerCreek,7.0,2020-06-04 13:17:00
IllerCreek,4.0,2020-06-04 10:46:00
IllerCreek,8.0,2020-06-04 16:38:00
IllerCreek,0.0,2020-06-04 23:24:00
IllerCreek,1.0,2020-06-04 05:53:00
IllerCreek,2.0,2020-06-04 06:14:00
IllerCreek,7.0,2020-06-04 12:57:00
IllerCreek,4.0,2020-06-04 12:16:00
IllerCreek,6.0,2020-06-04 11:06:00
IllerCreek,0.0,2020-06-04 03:30:00
IllerCreek,4.0,2020-06-04 18:01:00
IllerCreek,4.0,2020-06-04 10:36:00
IllerCreek,0.0,2020-06-04 00:36:00
IllerCreek,5.0,2020-06-03 20:17:00
IllerCreek,2.0,2020-06-04 06:25:00
IllerCreek,5.0,2020-06-04 09:16:00
IllerCreek,1.0,2020-06-04 07:08:00
IllerCreek,0.0,2020-06-04 23:35:00
IllerCreek,1.0,2020-06-04 05:42:00
IllerCreek,0.0,2020-06-04 22:18:00
IllerCreek,5.0,2020-06-04 09:36:00
IllerCreek,5.0,2020-06-04 11:56:00
IllerCreek,5.0,2020-06-04 12:46:00
IllerCreek,8.0,2020-06-03 19:24:00
IllerCreek,0.0,2020-06-04 21:32:00
IllerCreek,3.0,2020-06-04 10:16:00
IllerCreek,6.0,2020-06-04 13:47:00
IllerCreek,1.0,2020-06-04 04:14:00
IllerCreek,6.0,2020-06-04 10:56:00
IllerCreek,6.0,2020-06-04 16:28:00
IllerCreek,7.0,2020-06-04 13:07:00
IllerCreek,1.0,2020-06-04 04:03:00
IllerCreek,2.0,2020-06-04 20:49:00
IllerCreek,8.0,2020-06-03 17:40:00
IllerCreek,5.0,2020-06-04 12:06:00
IllerCreek,4.0,2020-06-04 11:16:00
IllerCreek,0.0,2020-06-04 01:41:00
IllerCreek,0.0,2020-06-04 02:47:00
IllerCreek,0.0,2020-06-03 23:30:00
IllerCreek,2.0,2020-06-04 07:29:00
IllerCreek,6.0,2020-06-03 19:44:00
IllerCreek,0.0,2020-06-04 01:20:00
IllerCreek,10.0,2020-06-03 19:13:00
IllerCreek,4.0,2020-06-04 20:04:00
IllerCreek,4.0,2020-06-04 09:56:00
IllerCreek,3.0,2020-06-04 11:36:00
IllerCreek,0.0,2020-06-04 23:02:00
IllerCreek,4.0,2020-06-04 12:26:00
IllerCreek,0.0,2020-06-03 23:51:00
IllerCreek,1.0,2020-06-04 04:58:00
IllerCreek,8.0,2020-06-04 13:27:00
IllerCreek,8.0,2020-06-04 16:49:00
IllerCreek,0.0,2020-06-03 22:46:00
Glenrose,1.0,2020-06-04 15:37:00
Glenrose,1.0,2020-06-04 19:43:00
Glenrose,0.0,2020-06-04 02:25:00
Glenrose,4.0,2020-06-04 17:30:00
Glenrose,0.0,2020-06-03 22:12:00
Glenrose,0.0,2020-06-04 04:36:00
Glenrose,7.0,2020-06-03 18:11:00
Glenrose,3.0,2020-06-04 08:35:00
Glenrose,0.0,2020-06-04 00:02:00
Glenrose,4.0,2020-06-03 18:31:00
